customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges,TotalCharges1
4193-ORFCL,Female,1,No,No,1,1,No,DSL,No,No,No,0,0,0,Month-to-month,No,Mailed check,45.1,1,45.1,2657.55
1636-NTNCO,Male,1,No,No,4,0,No phone service,DSL,No,Yes,No,0,1,1,Month-to-month,Yes,Credit card (automatic),50.95,0,207.35,1527.5
3466-WAESX,Male,0,No,Yes,16,1,Yes,DSL,Yes,Yes,No,0,0,1,Month-to-month,Yes,Electronic check,69.1,0,1083.7,378.4
9281-PKKZE,Female,0,Yes,No,46,0,No phone service,DSL,No,No,No,0,1,1,Month-to-month,Yes,Electronic check,43.95,0,2007.85,1612.2
3638-VBZTA,Male,0,No,Yes,68,1,Yes,DSL,Yes,Yes,No,1,1,1,Two year,Yes,Bank transfer (automatic),86.5,0,5882.75,76.65
7459-IMVYU,Male,0,No,No,38,1,Yes,DSL,Yes,Yes,Yes,1,0,0,Month-to-month,No,Electronic check,69.95,0,2657.55,260.7
7776-QWNFX,Male,1,Yes,No,30,1,No,DSL,No,Yes,No,0,0,0,Month-to-month,Yes,Bank transfer (automatic),50.4,1,1527.5,6441.85
6689-TCZHQ,Female,1,No,No,5,1,No,Fiber optic,No,No,No,0,0,1,Month-to-month,No,Electronic check,78.95,1,378.4,266.8
8563-OYMQY,Male,0,No,No,17,1,No,Fiber optic,No,Yes,Yes,0,0,1,Month-to-month,Yes,Credit card (automatic),90.95,0,1612.2,5124.6
0754-EEBDC,Male,0,Yes,Yes,4,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Mailed check,19.9,0,76.65,962.25
5777-ZPQNC,Female,0,No,No,12,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Electronic check,20.15,0,260.7,1382.9
1951-IEYXM,Male,0,Yes,Yes,72,1,Yes,DSL,Yes,Yes,Yes,1,1,1,Two year,Yes,Credit card (automatic),90.6,0,6441.85,571.05
3318-NMQXL,Male,0,No,No,3,1,No,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Electronic check,92.0,0,266.8,1399.35
3143-ILDAL,Male,0,No,No,56,1,Yes,Fiber optic,No,Yes,No,1,0,1,Month-to-month,Yes,Electronic check,94.45,1,5124.6,150.0
1022-RKXDR,Female,0,No,No,41,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,One year,Yes,Mailed check,24.85,0,962.25,167.2
2361-FJWNO,Male,0,No,No,40,0,No phone service,DSL,No,Yes,No,1,0,0,One year,No,Credit card (automatic),36.0,0,1382.9,7657.4
2272-UOINI,Female,0,No,No,7,1,No,DSL,Yes,Yes,No,1,1,1,Month-to-month,Yes,Electronic check,78.5,0,571.05,865.05
8232-UTFOZ,Male,0,No,No,69,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Credit card (automatic),19.95,0,1399.35,6153.85
3750-YHRYO,Male,0,Yes,Yes,7,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Mailed check,20.65,0,150.0,174.2
6637-KYRCV,Female,0,Yes,Yes,5,0,No phone service,DSL,No,Yes,No,0,0,0,Month-to-month,Yes,Electronic check,30.5,0,167.2,1269.6
5668-MEISB,Female,0,Yes,Yes,72,1,Yes,Fiber optic,Yes,Yes,Yes,1,1,0,Two year,No,Credit card (automatic),106.1,0,7657.4,3862.55
0129-QMPDR,Male,0,Yes,Yes,44,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,Yes,Bank transfer (automatic),20.5,0,865.05,6352.4
7188-CBBBA,Female,0,No,No,65,1,Yes,Fiber optic,No,Yes,Yes,0,1,0,One year,Yes,Electronic check,95.5,0,6153.85,1348.5
5356-CSVSQ,Female,0,No,No,3,1,Yes,DSL,No,No,No,1,1,0,Month-to-month,No,Electronic check,64.6,0,174.2,50.9
3221-CJMSG,Male,0,No,No,24,1,No,DSL,No,No,No,1,0,0,Month-to-month,Yes,Credit card (automatic),51.1,0,1269.6,471.55
4720-VSTSI,Female,0,No,No,44,1,Yes,Fiber optic,No,Yes,Yes,0,0,0,Month-to-month,Yes,Bank transfer (automatic),84.8,1,3862.55,5931.75
3219-JQRSL,Female,1,Yes,No,72,1,Yes,DSL,Yes,Yes,Yes,1,1,1,Two year,No,Credit card (automatic),89.1,0,6352.4,1404.65
2801-NISEI,Male,0,No,No,24,1,No,DSL,Yes,No,No,1,0,0,Month-to-month,No,Electronic check,54.95,0,1348.5,726.1
3946-MHCZW,Male,0,No,No,1,1,No,DSL,No,No,Yes,0,0,0,Month-to-month,No,Mailed check,50.9,1,50.9,1961.6
4623-ZKHLY,Male,0,Yes,No,22,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,Yes,Bank transfer (automatic),20.45,0,471.55,4194.85
6732-VAILE,Male,0,Yes,Yes,70,1,Yes,DSL,No,Yes,Yes,1,1,1,Two year,Yes,Credit card (automatic),85.95,0,5931.75,4872.45
8201-AAXCB,Male,0,Yes,Yes,25,1,Yes,DSL,No,No,No,0,1,0,Month-to-month,No,Electronic check,60.35,0,1404.65,5118.95
7696-CFTAT,Male,0,Yes,Yes,37,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Bank transfer (automatic),19.8,0,726.1,658.95
1845-CSBRZ,Female,1,Yes,Yes,22,1,Yes,Fiber optic,No,No,No,0,1,0,Month-to-month,No,Bank transfer (automatic),85.35,0,1961.6,81.05
2123-VSCOT,Female,0,Yes,Yes,59,1,Yes,DSL,No,No,Yes,1,1,0,Two year,Yes,Bank transfer (automatic),72.1,0,4194.85,76.95
6651-AZVTJ,Male,0,Yes,Yes,49,1,Yes,Fiber optic,No,No,Yes,0,1,1,Month-to-month,Yes,Electronic check,99.8,1,4872.45,5809.75
4566-GOLUK,Male,0,Yes,Yes,47,1,Yes,Fiber optic,No,No,Yes,1,1,1,Month-to-month,Yes,Bank transfer (automatic),107.35,1,5118.95,20.2
2484-DGXPZ,Female,0,Yes,Yes,31,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,Yes,Mailed check,19.55,1,658.95,415.9
2018-QKYGT,Male,0,Yes,Yes,1,1,No,Fiber optic,No,No,No,0,0,1,Month-to-month,Yes,Electronic check,81.05,0,81.05,246.5
2792-VPPET,Male,0,No,No,3,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,Yes,Electronic check,20.5,0,76.95,996.95
7409-JURKQ,Female,0,Yes,No,53,1,Yes,Fiber optic,No,Yes,Yes,1,1,1,One year,Yes,Bank transfer (automatic),111.8,0,5809.75,3145.15
3247-MHJKM,Male,0,No,No,1,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,20.2,0,20.2,265.3
1964-SVLEA,Male,0,No,No,20,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,Yes,Mailed check,19.7,0,415.9,20.9
4587-NUKOX,Female,0,No,No,3,1,No,Fiber optic,Yes,Yes,No,0,0,0,Month-to-month,Yes,Electronic check,79.1,1,246.5,21.05
7297-DVYGA,Female,0,No,No,51,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,Yes,Bank transfer (automatic),19.85,0,996.95,4576.3
2239-CGBUZ,Female,0,Yes,No,51,1,No,DSL,Yes,Yes,No,1,0,0,One year,Yes,Bank transfer (automatic),60.5,0,3145.15,189.1
0854-UYHZD,Female,0,Yes,Yes,13,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Mailed check,19.55,0,265.3,908.15
7243-LCGGZ,Female,0,No,No,1,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,20.9,0,20.9,49.8
8267-KFGYD,Male,0,No,Yes,1,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,Yes,Mailed check,21.05,0,21.05,215.2
4890-VMUAV,Male,0,No,No,63,1,Yes,DSL,Yes,Yes,Yes,1,0,0,One year,No,Electronic check,71.5,0,4576.3,1500.95
9261-WDCAF,Male,0,No,No,3,1,No,DSL,No,No,No,0,0,1,Month-to-month,No,Mailed check,54.65,0,189.1,5099.15
3764-MNMOI,Male,0,No,No,46,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Credit card (automatic),19.2,0,908.15,6385.95
7442-YGZFK,Male,0,No,No,1,1,Yes,DSL,No,No,No,0,0,0,Month-to-month,Yes,Credit card (automatic),49.8,0,49.8,159.45
0420-BWTPW,Male,0,No,Yes,8,0,No phone service,DSL,No,No,No,0,0,0,Month-to-month,No,Mailed check,25.5,1,215.2,6885.75
8229-BUJHX,Female,0,Yes,Yes,71,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Bank transfer (automatic),20.5,0,1500.95,5940.85
7449-HVPIV,Male,0,Yes,Yes,55,1,Yes,Fiber optic,No,No,Yes,0,1,0,Month-to-month,Yes,Credit card (automatic),90.4,0,5099.15,668.85
5504-WSIUR,Female,0,No,No,70,1,Yes,Fiber optic,No,Yes,Yes,1,0,0,One year,Yes,Bank transfer (automatic),90.25,0,6385.95,1916.2
8183-ONMXC,Female,0,No,No,2,1,No,Fiber optic,No,No,No,0,0,1,Month-to-month,No,Electronic check,80.75,1,159.45,75.35
8466-PZBLH,Male,0,Yes,Yes,67,1,Yes,Fiber optic,Yes,No,No,1,1,1,Two year,No,Bank transfer (automatic),104.6,0,6885.75,75.45
9614-RMGHA,Male,0,Yes,No,65,1,Yes,Fiber optic,No,Yes,No,0,1,0,Month-to-month,Yes,Bank transfer (automatic),91.85,1,5940.85,4613.95
8735-IJJEG,Male,0,Yes,No,14,1,No,DSL,No,No,Yes,0,0,0,Month-to-month,No,Credit card (automatic),50.2,0,668.85,7261.25
0564-MUUQK,Female,0,Yes,Yes,20,1,Yes,Fiber optic,No,No,Yes,1,0,1,Month-to-month,Yes,Bank transfer (automatic),95.5,0,1916.2,2459.8
5054-IEXZT,Male,0,No,Yes,1,1,No,Fiber optic,No,Yes,No,0,0,0,Month-to-month,Yes,Electronic check,75.35,1,75.35,2048.8
5834-ASPWA,Male,0,No,No,1,1,Yes,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,75.45,1,75.45,163.55
0701-RFGFI,Female,0,Yes,Yes,49,1,Yes,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Bank transfer (automatic),95.4,0,4613.95,2888.7
0019-EFAEP,Female,0,No,No,72,1,Yes,Fiber optic,Yes,Yes,Yes,0,1,0,Two year,Yes,Bank transfer (automatic),101.3,0,7261.25,2421.6
5619-PTMIK,Female,0,Yes,No,46,1,Yes,DSL,Yes,No,No,0,0,0,Month-to-month,No,Electronic check,53.1,0,2459.8,2292.75
3737-XBQDD,Male,0,No,No,24,1,Yes,Fiber optic,No,Yes,Yes,0,0,0,Month-to-month,Yes,Bank transfer (automatic),84.85,0,2048.8,553.4
5882-CMAZQ,Female,0,Yes,Yes,5,0,No phone service,DSL,No,Yes,No,1,0,0,Month-to-month,No,Electronic check,34.25,0,163.55,3465.7
5846-QFDFI,Female,0,Yes,Yes,33,1,Yes,Fiber optic,No,Yes,Yes,1,0,0,Month-to-month,No,Credit card (automatic),88.6,0,2888.7,1210.4
4445-KWOKW,Female,0,No,No,42,1,Yes,DSL,Yes,Yes,No,0,0,0,One year,Yes,Bank transfer (automatic),60.15,0,2421.6,1291.3
3511-APPBJ,Male,0,No,No,23,1,No,Fiber optic,Yes,No,Yes,0,1,1,One year,Yes,Credit card (automatic),99.95,0,2292.75,5356.45
7967-HYCDE,Male,0,No,No,8,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,No,Bank transfer (automatic),70.7,0,553.4,5200.8
2430-RRYUW,Male,0,No,No,66,1,No,DSL,Yes,Yes,No,0,0,0,One year,Yes,Mailed check,54.8,0,3465.7,3237.05
3948-XHGNA,Male,0,No,No,24,1,No,DSL,Yes,No,No,0,0,0,Month-to-month,Yes,Bank transfer (automatic),49.55,1,1210.4,576.65
3723-BFBGR,Male,1,No,No,24,1,Yes,DSL,No,Yes,No,0,0,0,Month-to-month,No,Credit card (automatic),54.8,0,1291.3,433.75
0565-IYCGT,Male,0,No,No,69,1,Yes,DSL,Yes,Yes,Yes,1,0,1,One year,Yes,Credit card (automatic),78.6,1,5356.45,1868.4
5447-WZAFP,Female,0,No,No,53,1,No,Fiber optic,No,Yes,Yes,0,1,1,One year,Yes,Mailed check,100.3,0,5200.8,5728.55
5110-CHOPY,Female,0,No,No,60,0,No phone service,DSL,Yes,No,Yes,0,1,1,Two year,No,Electronic check,53.6,0,3237.05,825.7
5445-UTODQ,Female,0,Yes,No,7,1,No,Fiber optic,No,No,No,0,1,0,Month-to-month,Yes,Electronic check,81.1,1,576.65,390.4
4425-OWHWB,Female,0,No,No,20,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,Yes,Credit card (automatic),19.35,0,433.75,93.55
7892-QVYKW,Female,0,Yes,Yes,23,1,Yes,Fiber optic,No,No,No,0,0,1,Month-to-month,No,Electronic check,85.6,0,1868.4,2845.15
9675-ICXCT,Male,0,Yes,Yes,72,1,No,DSL,Yes,No,Yes,1,1,1,Two year,Yes,Electronic check,80.8,0,5728.55,3894.4
1024-VRZHF,Male,0,Yes,No,11,1,Yes,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,74.95,1,825.7,886.4
4703-MQYKT,Male,0,No,No,21,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Mailed check,19.6,0,390.4,1021.55
9497-QCMMS,Male,1,No,No,1,1,Yes,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Electronic check,93.55,1,93.55,5885.4
5692-ICXLW,Male,1,No,No,31,1,Yes,Fiber optic,No,Yes,No,0,1,0,Month-to-month,Yes,Electronic check,90.7,0,2845.15,268.4
0602-DDUML,Female,0,No,No,57,1,No,DSL,No,Yes,Yes,1,1,0,Two year,No,Mailed check,69.75,0,3894.4,2204.35
2208-MPXIO,Female,0,Yes,Yes,45,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,Yes,Bank transfer (automatic),20.0,0,886.4,1259.0
1960-UYCNN,Male,0,No,No,10,1,Yes,Fiber optic,No,Yes,Yes,0,0,1,Month-to-month,Yes,Electronic check,95.25,0,1021.55,309.1
0348-SDKOL,Female,0,Yes,No,58,1,Yes,Fiber optic,No,No,Yes,1,1,1,Month-to-month,Yes,Credit card (automatic),102.1,1,5885.4,6398.05
3190-FZATL,Male,0,No,Yes,14,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,19.95,0,268.4,2257.75
7336-RLLRH,Male,0,Yes,No,27,1,Yes,DSL,Yes,No,No,1,1,1,One year,No,Mailed check,80.85,0,2204.35,6287.25
4373-MAVJG,Female,0,Yes,Yes,14,1,Yes,Fiber optic,No,Yes,No,0,0,1,Month-to-month,Yes,Bank transfer (automatic),90.9,1,1259.0,1662.05
8901-HJXTF,Female,0,Yes,Yes,12,0,No phone service,DSL,No,Yes,No,0,0,0,Month-to-month,No,Mailed check,29.2,1,309.1,1350.15
7710-JSYOA,Female,0,Yes,Yes,69,1,Yes,Fiber optic,No,Yes,No,1,0,1,Two year,Yes,Bank transfer (automatic),93.3,0,6398.05,3600.65
5419-KLXBN,Female,0,Yes,Yes,25,1,No,Fiber optic,No,Yes,Yes,0,1,0,Month-to-month,Yes,Bank transfer (automatic),89.15,1,2257.75,1329.15
3424-NMNBO,Male,1,Yes,No,58,1,Yes,Fiber optic,Yes,Yes,Yes,0,1,1,One year,Yes,Electronic check,108.85,1,6287.25,45.7
9885-MFVSU,Female,0,Yes,Yes,35,0,No phone service,DSL,Yes,No,No,1,1,0,Two year,Yes,Credit card (automatic),46.35,0,1662.05,422.5
4514-GFCFI,Female,1,No,No,16,1,Yes,Fiber optic,No,No,No,0,1,0,Month-to-month,Yes,Electronic check,84.75,1,1350.15,69.95
0607-MVMGC,Male,0,Yes,Yes,45,1,Yes,DSL,No,Yes,Yes,0,1,1,One year,No,Credit card (automatic),78.75,0,3600.65,4627.65
3365-SAIGS,Female,0,No,No,17,1,No,Fiber optic,No,Yes,No,0,1,0,Month-to-month,Yes,Electronic check,83.55,0,1329.15,6717.9
9828-AOQLM,Female,0,Yes,Yes,1,1,No,DSL,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,45.7,1,45.7,97.1
8022-BECSI,Male,0,No,No,22,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Mailed check,19.6,0,422.5,1710.45
8000-REIQB,Female,1,No,No,1,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,69.95,1,69.95,637.4
9993-LHIEB,Male,0,Yes,Yes,67,1,No,DSL,Yes,No,Yes,1,0,1,Two year,No,Mailed check,67.85,0,4627.65,117.95
0266-CLZKZ,Female,0,Yes,Yes,67,1,Yes,Fiber optic,No,No,Yes,1,1,1,Two year,Yes,Bank transfer (automatic),105.65,0,6717.9,2460.55
7615-ESMYF,Female,0,Yes,No,2,0,No phone service,DSL,No,No,No,0,1,1,Month-to-month,No,Electronic check,44.6,1,97.1,5464.65
3858-VOBET,Male,0,No,No,23,1,Yes,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,74.95,1,1710.45,2165.05
7020-OZKXZ,Female,1,No,No,9,1,No,Fiber optic,No,No,Yes,0,0,0,Month-to-month,No,Credit card (automatic),75.5,0,637.4,4941.8
3977-QCRSL,Female,0,No,No,5,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,20.15,0,117.95,223.15
0017-DINOC,Male,0,No,No,54,0,No phone service,DSL,Yes,No,No,1,1,0,Two year,No,Credit card (automatic),45.2,0,2460.55,181.1
1447-PJGGA,Female,0,No,No,57,1,No,Fiber optic,No,No,Yes,0,1,1,Two year,Yes,Electronic check,95.25,1,5464.65,341.45
8565-CLBZW,Male,0,No,No,24,1,Yes,Fiber optic,No,No,Yes,0,1,0,Month-to-month,Yes,Mailed check,89.85,1,2165.05,5731.85
9139-WQQDY,Female,0,Yes,Yes,49,1,Yes,Fiber optic,No,Yes,No,0,1,1,One year,No,Mailed check,100.45,1,4941.8,357.75
0224-HJAPT,Male,0,No,No,5,1,Yes,DSL,No,No,No,0,0,0,Month-to-month,No,Electronic check,47.15,1,223.15,4616.1
8086-OVPWV,Male,0,No,No,2,1,No,Fiber optic,No,No,No,0,0,1,Month-to-month,Yes,Electronic check,80.2,1,181.1,4533.7
9430-FRQOC,Female,0,No,Yes,4,1,Yes,Fiber optic,No,No,Yes,1,0,0,Month-to-month,Yes,Mailed check,87.1,1,341.45,589.25
7639-OPLNG,Male,0,Yes,Yes,70,1,Yes,DSL,Yes,Yes,Yes,1,1,0,Two year,Yes,Bank transfer (automatic),79.25,0,5731.85,750.1
3074-GQWYX,Male,0,No,No,5,1,Yes,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Bank transfer (automatic),75.9,1,357.75,1410.25
1492-QGCLU,Male,0,Yes,Yes,53,1,Yes,DSL,Yes,No,Yes,1,1,1,Month-to-month,No,Electronic check,85.7,0,4616.1,830.85
6845-RGTYS,Female,0,Yes,No,47,1,Yes,Fiber optic,Yes,Yes,Yes,0,1,0,Month-to-month,Yes,Electronic check,98.75,1,4533.7,743.5
7328-OWMOM,Female,0,No,Yes,31,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Credit card (automatic),20.1,0,589.25,45.3
4418-LZMSV,Male,0,Yes,Yes,13,1,No,DSL,No,Yes,Yes,1,0,0,Month-to-month,No,Bank transfer (automatic),61.8,0,750.1,7040.85
5155-AZQPB,Female,0,Yes,Yes,28,1,Yes,DSL,No,No,No,0,0,0,Month-to-month,No,Mailed check,49.9,0,1410.25,3865.45
8861-HGGKB,Female,0,No,No,10,1,Yes,Fiber optic,No,No,No,0,0,1,Month-to-month,No,Electronic check,86.45,1,830.85,6825.65
1087-GRUYI,Male,0,Yes,No,38,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Bank transfer (automatic),20.4,0,743.5,1340.1
7065-YUNRY,Female,0,No,No,1,1,No,DSL,No,No,No,0,0,0,Month-to-month,Yes,Mailed check,45.3,1,45.3,371.65
7694-VLBWQ,Male,0,Yes,No,67,1,Yes,Fiber optic,No,Yes,Yes,0,1,1,One year,No,Electronic check,104.1,1,7040.85,1184.0
2546-KZAAT,Male,0,Yes,No,52,1,No,DSL,Yes,Yes,No,0,1,1,One year,Yes,Mailed check,75.4,0,3865.45,8477.7
0181-RITDD,Male,0,Yes,Yes,62,1,No,Fiber optic,Yes,Yes,Yes,1,1,1,Two year,No,Mailed check,108.15,0,6825.65,7382.85
5989-PGKJB,Female,0,No,No,16,1,No,Fiber optic,No,Yes,No,0,0,1,Month-to-month,Yes,Electronic check,86.25,0,1340.1,456.85
4795-KTRTH,Female,1,Yes,No,5,1,Yes,Fiber optic,No,Yes,No,0,0,0,Month-to-month,Yes,Electronic check,81.0,1,371.65,331.6
8272-ONJLV,Male,0,No,No,12,1,No,Fiber optic,No,No,Yes,0,1,1,One year,No,Electronic check,95.7,0,1184.0,6056.15
1488-PBLJN,Female,0,Yes,Yes,72,1,Yes,Fiber optic,Yes,Yes,Yes,1,1,1,Two year,Yes,Bank transfer (automatic),116.85,0,8477.7,134.6
0308-GIQJT,Male,1,No,No,71,1,Yes,Fiber optic,No,Yes,No,1,1,1,One year,No,Bank transfer (automatic),105.75,0,7382.85,125.5
3778-FOAQW,Female,0,Yes,No,24,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Mailed check,20.15,0,456.85,1390.6
4452-ROHMO,Female,0,No,No,15,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Mailed check,19.6,0,331.6,20.2
6481-OGDOO,Male,0,Yes,No,67,1,No,Fiber optic,Yes,Yes,No,0,0,1,One year,Yes,Credit card (automatic),90.6,1,6056.15,2511.3
3090-LETTY,Male,0,No,Yes,2,1,Yes,DSL,Yes,Yes,No,0,0,0,Month-to-month,No,Bank transfer (automatic),60.95,0,134.6,2737.05
5349-AZPEW,Female,0,Yes,Yes,5,0,No phone service,DSL,No,No,No,0,0,0,Month-to-month,No,Mailed check,25.05,0,125.5,74.3
3753-TSEMP,Female,0,Yes,No,15,1,No,Fiber optic,No,No,No,0,1,1,Month-to-month,No,Electronic check,88.15,1,1390.6,70.6
8305-VHZBZ,Male,0,No,No,1,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,Yes,Mailed check,20.2,1,20.2,2361.8
9720-JJJOR,Male,0,Yes,Yes,41,1,No,DSL,Yes,Yes,Yes,0,0,0,One year,Yes,Bank transfer (automatic),60.3,0,2511.3,1730.35
8100-HZZLJ,Female,0,No,Yes,43,1,No,DSL,Yes,Yes,No,0,0,1,Month-to-month,Yes,Electronic check,63.95,0,2737.05,6404.0
8775-ERLNB,Male,1,Yes,No,1,1,Yes,Fiber optic,No,No,No,0,0,0,Month-to-month,No,Electronic check,74.3,0,74.3,165.35
8309-IEYJD,Female,1,No,No,1,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Mailed check,70.6,0,70.6,1867.6
9172-JITSM,Female,0,Yes,Yes,26,1,No,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Electronic check,90.8,1,2361.8,1043.3
6298-QDFNH,Male,0,No,No,22,1,Yes,Fiber optic,No,Yes,No,0,0,0,Month-to-month,Yes,Electronic check,79.35,1,1730.35,128.6
7398-HPYZQ,Male,0,Yes,No,71,1,Yes,DSL,Yes,Yes,Yes,1,1,1,Two year,No,Bank transfer (automatic),90.55,0,6404.0,7455.45
3546-GHEAE,Male,0,No,No,7,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Mailed check,19.45,0,165.35,24.7
7361-YPXFS,Female,1,No,No,28,1,Yes,DSL,No,Yes,Yes,1,0,0,Month-to-month,No,Bank transfer (automatic),64.45,0,1867.6,206.15
6557-BZXLQ,Male,1,No,No,16,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,No,Electronic check,69.65,0,1043.3,2030.3
2550-QHZGP,Male,0,No,No,7,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Mailed check,19.5,0,128.6,5869.4
7519-JTWQH,Female,0,No,No,69,1,Yes,Fiber optic,No,Yes,Yes,1,1,1,Two year,Yes,Bank transfer (automatic),110.5,0,7455.45,3377.8
2538-OIMXF,Female,0,No,Yes,1,0,No phone service,DSL,No,No,No,0,0,0,Month-to-month,No,Mailed check,24.7,0,24.7,1346.2
8543-MSDMF,Male,0,No,No,3,1,No,DSL,Yes,No,Yes,0,1,1,Month-to-month,Yes,Electronic check,77.4,0,206.15,4946.05
9961-JBNMK,Male,1,No,No,21,1,No,Fiber optic,No,No,Yes,0,1,1,Month-to-month,Yes,Bank transfer (automatic),96.8,1,2030.3,4065.0
1170-SASML,Female,0,Yes,No,69,1,Yes,Fiber optic,No,Yes,Yes,0,0,0,Month-to-month,Yes,Bank transfer (automatic),85.4,0,5869.4,106.55
4872-JCVCA,Female,0,Yes,No,71,0,No phone service,DSL,Yes,Yes,Yes,1,0,0,Two year,Yes,Bank transfer (automatic),47.6,0,3377.8,4964.7
5346-BZCHP,Female,0,Yes,Yes,69,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Mailed check,19.4,0,1346.2,4085.75
2038-LLMLM,Female,0,No,No,48,1,Yes,Fiber optic,No,No,Yes,1,1,1,Month-to-month,Yes,Electronic check,103.85,0,4946.05,1742.75
6173-ITPWD,Male,0,Yes,No,47,1,Yes,Fiber optic,No,Yes,Yes,0,0,0,Month-to-month,Yes,Bank transfer (automatic),83.35,1,4065.0,6224.8
9734-UYXQI,Female,0,No,No,2,1,Yes,DSL,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,49.4,1,106.55,3415.25
1216-BGTSP,Male,0,No,No,45,1,Yes,Fiber optic,Yes,No,Yes,1,1,1,Month-to-month,Yes,Credit card (automatic),108.45,0,4964.7,6325.25
4138-NAXED,Male,0,No,No,51,1,Yes,Fiber optic,No,Yes,No,0,0,0,Month-to-month,No,Bank transfer (automatic),81.0,0,4085.75,340.25
2189-UXTKY,Female,0,Yes,No,22,1,Yes,DSL,Yes,No,No,1,1,1,Month-to-month,Yes,Electronic check,79.2,1,1742.75,1683.6
0744-BIKKF,Male,0,No,No,72,1,Yes,DSL,Yes,Yes,Yes,1,1,1,Two year,No,Bank transfer (automatic),86.65,0,6224.8,3966.3
7483-IQWIB,Male,0,Yes,Yes,37,1,Yes,Fiber optic,No,Yes,Yes,0,1,0,Month-to-month,Yes,Electronic check,92.95,0,3415.25,608.5
5248-KWLAR,Male,0,Yes,Yes,71,1,Yes,DSL,Yes,Yes,Yes,1,1,1,Two year,No,Electronic check,90.35,0,6325.25,2896.6
4958-GZWIY,Male,0,Yes,Yes,7,1,No,DSL,No,No,Yes,0,0,0,Month-to-month,No,Electronic check,48.7,1,340.25,1514.85
7996-MHXLW,Female,0,No,No,66,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,Two year,Yes,Credit card (automatic),25.15,0,1683.6,6792.45
7833-PKIHD,Male,0,Yes,Yes,51,1,No,DSL,Yes,No,No,1,1,1,One year,Yes,Bank transfer (automatic),76.4,0,3966.3,4669.2
7061-OVMIM,Female,0,Yes,Yes,30,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Bank transfer (automatic),19.55,0,608.5,95.6
5153-RTHKF,Female,0,No,No,34,1,Yes,Fiber optic,No,No,No,0,1,0,Month-to-month,No,Electronic check,85.35,0,2896.6,2934.3
